,address,train_위도,train_경도
19070,길음동 1284,37.6075427,127.0178609
19071,길음동 1281,37.6120839,127.0196483
19072,길음동 1282,37.6096860,127.0207150
19073,길음동 1284,37.6075427,127.0178609
19074,길음동 1284,37.6075427,127.0178609
19075,길음동 1279,37.6058246,127.0202546
19076,길음동 1286,37.6037858,127.0194504
19077,길음동 1279,37.6058246,127.0202546
19078,길음동 1281,37.6120839,127.0196483
19079,길음동 1280,37.6117969,127.0161506
19080,길음동 1283,37.6062699,127.0229072
19081,길음동 1281,37.6120839,127.0196483
19082,길음동 1280,37.6117969,127.0161506
19083,길음동 1283,37.6062699,127.0229072
19084,길음동 1278,37.6103740,127.0242907
19085,길음동 1276,37.6027813,127.0237923
19086,길음동 1281,37.6120839,127.0196483
19087,길음동 1282,37.6096860,127.0207150
19088,길음동 1283,37.6062699,127.0229072
19089,길음동 1283,37.6062699,127.0229072
19090,길음동 1283,37.6062699,127.0229072
19091,길음동 1280,37.6117969,127.0161506
19092,길음동 1279,37.6058246,127.0202546
19093,길음동 1284,37.6075427,127.0178609
19094,길음동 1276,37.6027813,127.0237923
19095,길음동 1279,37.6058246,127.0202546
19096,길음동 1283,37.6062699,127.0229072
19097,길음동 1283,37.6062699,127.0229072
19098,길음동 1280,37.6117969,127.0161506
19099,길음동 1278,37.6103740,127.0242907
19100,길음동 1279,37.6058246,127.0202546
19101,길음동 1278,37.6103740,127.0242907
19102,길음동 1280-1,37.6100718,127.0165343
19103,길음동 1281,37.6120839,127.0196483
19104,길음동 1278,37.6103740,127.0242907
19105,길음동 1280,37.6117969,127.0161506
19106,길음동 1283,37.6062699,127.0229072
19107,길음동 1278,37.6103740,127.0242907
19108,길음동 1285,37.6097649,127.0188321
19109,길음동 1278,37.6103740,127.0242907
19110,길음동 1284,37.6075427,127.0178609
19111,종암동 133,37.5992482,127.0310554
19112,종암동 131,37.5968587,127.0317413
19113,종암동 133,37.5992482,127.0310554
19114,종암동 128,37.5952864,127.0336943
19115,종암동 132,37.6019552,127.0334893
19116,종암동 80,37.6010008,127.0301481
19117,종암동 133,37.5992482,127.0310554
19118,종암동 131,37.5968587,127.0317413
19119,종암동 131,37.5968587,127.0317413
19120,종암동 80,37.6010008,127.0301481
19121,종암동 133,37.5992482,127.0310554
19122,종암동 80,37.6010008,127.0301481
19123,종암동 133,37.5992482,127.0310554
19124,종암동 104-1,37.6011941,127.0369925
19125,종암동 104-1,37.6011941,127.0369925
19126,종암동 104-1,37.6011941,127.0369925
19127,종암동 131,37.5968587,127.0317413
19128,종암동 135,37.6017652,127.0347914
19129,종암동 104-1,37.6011941,127.0369925
19130,종암동 134,37.5993090,127.0386085
19131,종암동 133,37.5992482,127.0310554
19132,종암동 130,37.6025494,127.0298689
19133,종암동 80,37.6010008,127.0301481
19134,종암동 80,37.6010008,127.0301481
19135,종암동 134,37.5993090,127.0386085
19136,종암동 130,37.6025494,127.0298689
19137,종암동 130,37.6025494,127.0298689
19138,종암동 80,37.6010008,127.0301481
19139,종암동 104-1,37.6011941,127.0369925
19140,종암동 133,37.5992482,127.0310554
19141,종암동 134,37.5993090,127.0386085
19142,종암동 133,37.5992482,127.0310554
19143,종암동 34-3,37.5944341,127.0338125
19144,종암동 104-1,37.6011941,127.0369925
19145,종암동 130,37.6025494,127.0298689
19146,하월곡동 222,37.6070339,127.0383738
19147,하월곡동 225,37.6104400,127.0368836
19148,하월곡동 228,37.6107743,127.0390029
19149,하월곡동 228,37.6107743,127.0390029
19150,하월곡동 88-64,37.6065186,127.0303840
19151,하월곡동 225,37.6104400,127.0368836
19152,하월곡동 228,37.6107743,127.0390029
19153,하월곡동 225,37.6104400,127.0368836
19154,하월곡동 229,37.6054073,127.0273295
19155,하월곡동 229,37.6054073,127.0273295
19156,하월곡동 219,37.6044231,127.0352907
19157,하월곡동 219,37.6044231,127.0352907
19158,하월곡동 225,37.6104400,127.0368836
19159,하월곡동 226,37.5990880,127.0421157
19160,하월곡동 229,37.6054073,127.0273295
19161,하월곡동 222,37.6070339,127.0383738
19162,하월곡동 225,37.6104400,127.0368836
19163,하월곡동 222,37.6070339,127.0383738
19164,하월곡동 222,37.6070339,127.0383738
19165,하월곡동 88-510,37.6068522,127.0299668
19166,하월곡동 225,37.6104400,127.0368836
19167,하월곡동 222,37.6070339,127.0383738
19168,하월곡동 222,37.6070339,127.0383738
19169,하월곡동 226,37.5990880,127.0421157
19170,하월곡동 225,37.6104400,127.0368836
19171,하월곡동 222,37.6070339,127.0383738
19172,하월곡동 222,37.6070339,127.0383738
19173,하월곡동 222,37.6070339,127.0383738
19174,하월곡동 228,37.6107743,127.0390029
19175,하월곡동 230,37.6050607,127.0310022
19176,하월곡동 224,37.5964445,127.0414039
19177,하월곡동 219,37.6044231,127.0352907
19178,하월곡동 222,37.6070339,127.0383738
19179,하월곡동 222,37.6070339,127.0383738
19180,하월곡동 222,37.6070339,127.0383738
19181,하월곡동 229,37.6054073,127.0273295
19182,하월곡동 225,37.6104400,127.0368836
19183,하월곡동 225,37.6104400,127.0368836
19184,하월곡동 222,37.6070339,127.0383738
19185,하월곡동 225,37.6104400,127.0368836
19186,하월곡동 88-64,37.6065186,127.0303840
19187,하월곡동 225,37.6104400,127.0368836
19188,하월곡동 225,37.6104400,127.0368836
19189,하월곡동 228,37.6107743,127.0390029
19190,하월곡동 222,37.6070339,127.0383738
19191,하월곡동 229,37.6054073,127.0273295
19192,하월곡동 225,37.6104400,127.0368836
19193,하월곡동 225,37.6104400,127.0368836
19194,하월곡동 222,37.6070339,127.0383738
19195,하월곡동 222,37.6070339,127.0383738
19196,하월곡동 222,37.6070339,127.0383738
19197,하월곡동 219,37.6044231,127.0352907
19198,하월곡동 228,37.6107743,127.0390029
19199,하월곡동 228,37.6107743,127.0390029
19200,하월곡동 219,37.6044231,127.0352907
19201,하월곡동 222,37.6070339,127.0383738
19202,하월곡동 222,37.6070339,127.0383738
19203,하월곡동 225,37.6104400,127.0368836
19204,하월곡동 222,37.6070339,127.0383738
19205,하월곡동 219,37.6044231,127.0352907
19206,상월곡동 101,37.6078861,127.0454504
19207,상월곡동 101,37.6078861,127.0454504
19208,상월곡동 101,37.6078861,127.0454504
19209,상월곡동 101,37.6078861,127.0454504
19210,상월곡동 55-56,37.6059002,127.0465858
19211,상월곡동 101,37.6078861,127.0454504
19212,상월곡동 101,37.6078861,127.0454504
19213,상월곡동 55-56,37.6059002,127.0465858
19214,상월곡동 101,37.6078861,127.0454504
19215,상월곡동 101,37.6078861,127.0454504
19216,상월곡동 101,37.6078861,127.0454504
19217,상월곡동 101,37.6078861,127.0454504
19218,상월곡동 101,37.6078861,127.0454504
19219,상월곡동 101,37.6078861,127.0454504
19220,상월곡동 101,37.6078861,127.0454504
19221,상월곡동 101,37.6078861,127.0454504
19222,상월곡동 101,37.6078861,127.0454504
19223,상월곡동 101,37.6078861,127.0454504
19224,상월곡동 101,37.6078861,127.0454504
19225,장위동 317,37.6205601,127.0470248
19226,장위동 312,37.6102363,127.0550519
19227,장위동 312,37.6102363,127.0550519
19228,장위동 317,37.6205601,127.0470248
19229,장위동 317,37.6205601,127.0470248
19230,장위동 317,37.6205601,127.0470248
19231,장위동 316-5,37.6231937,127.0494663
19232,장위동 312,37.6102363,127.0550519
19233,장위동 317,37.6205601,127.0470248
19234,장위동 316-5,37.6231937,127.0494663
19235,장위동 316-5,37.6231937,127.0494663
19236,장위동 317,37.6205601,127.0470248
19237,석관동 10,37.6126685,127.0687266
19238,석관동 407,37.6083777,127.0545119
19239,석관동 10,37.6126685,127.0687266
19240,석관동 10,37.6126685,127.0687266
19241,석관동 405,37.6062840,127.0657522
19242,석관동 10,37.6126685,127.0687266
19243,석관동 407,37.6083777,127.0545119
19244,석관동 10,37.6126685,127.0687266
19245,석관동 10,37.6126685,127.0687266
19246,석관동 407,37.6083777,127.0545119
19247,석관동 10,37.6126685,127.0687266
19248,석관동 405,37.6062840,127.0657522
19249,석관동 407,37.6083777,127.0545119
19250,석관동 407,37.6083777,127.0545119
19251,석관동 10,37.6126685,127.0687266
19252,석관동 404,37.6102715,127.0656475
19253,석관동 408,37.6075458,127.0535666
19254,석관동 110-2,37.6111110,127.0667057
19255,석관동 10,37.6126685,127.0687266
19256,석관동 407,37.6083777,127.0545119
19257,돈암동 15-1,37.5990243,127.0233213
19258,돈암동 603,37.5975729,127.0102198
19259,돈암동 15-1,37.5990243,127.0233213
19260,돈암동 631,37.6033490,127.0280209
19261,돈암동 633,37.6021008,127.0264737
19262,돈암동 636,37.5978757,127.0177941
19263,돈암동 524,37.6007410,127.0124897
19264,돈암동 644,37.5991724,127.0126747
19265,돈암동 609-1,37.5948229,127.0103257
19266,돈암동 639,37.5986632,127.0150641
19267,돈암동 15-1,37.5990243,127.0233213
19268,돈암동 633,37.6021008,127.0264737
19269,돈암동 609-1,37.5948229,127.0103257
19270,돈암동 609-1,37.5948229,127.0103257
19271,돈암동 609-1,37.5948229,127.0103257
19272,돈암동 15-1,37.5990243,127.0233213
19273,돈암동 1,37.6032329,127.0262115
19274,돈암동 15-1,37.5990243,127.0233213
19275,돈암동 609-1,37.5948229,127.0103257
19276,돈암동 632,37.5958902,127.0234092
19277,돈암동 643,37.6004918,127.0228524
19278,돈암동 609-1,37.5948229,127.0103257
19279,돈암동 636,37.5978757,127.0177941
19280,돈암동 609-1,37.5948229,127.0103257
19281,돈암동 15-1,37.5990243,127.0233213
19282,돈암동 643,37.6004918,127.0228524
19283,돈암동 636,37.5978757,127.0177941
19284,돈암동 636,37.5978757,127.0177941
19285,돈암동 633,37.6021008,127.0264737
19286,돈암동 15-1,37.5990243,127.0233213
19287,돈암동 524,37.6007410,127.0124897
19288,돈암동 609-1,37.5948229,127.0103257
19289,돈암동 636,37.5978757,127.0177941
19290,돈암동 609-1,37.5948229,127.0103257
19291,돈암동 15-1,37.5990243,127.0233213
19292,돈암동 524,37.6007410,127.0124897
19293,돈암동 524,37.6007410,127.0124897
19294,돈암동 1,37.6032329,127.0262115
19295,돈암동 524,37.6007410,127.0124897
19296,돈암동 609-1,37.5948229,127.0103257
19297,돈암동 609-1,37.5948229,127.0103257
19298,돈암동 603,37.5975729,127.0102198
19299,돈암동 524,37.6007410,127.0124897
19300,돈암동 636,37.5978757,127.0177941
19301,돈암동 636,37.5978757,127.0177941
19302,돈암동 636,37.5978757,127.0177941
19303,돈암동 609-1,37.5948229,127.0103257
19304,돈암동 633,37.6021008,127.0264737
19305,돈암동 609-1,37.5948229,127.0103257
19306,돈암동 636,37.5978757,127.0177941
19307,돈암동 15-1,37.5990243,127.0233213
19308,돈암동 636,37.5978757,127.0177941
19309,돈암동 609-1,37.5948229,127.0103257
19310,돈암동 636,37.5978757,127.0177941
19311,돈암동 643,37.6004918,127.0228524
19312,돈암동 609-1,37.5948229,127.0103257
19313,돈암동 633,37.6021008,127.0264737
19314,돈암동 609-1,37.5948229,127.0103257
19315,돈암동 643,37.6004918,127.0228524
19316,돈암동 636,37.5978757,127.0177941
19317,동소문동4가 279,37.5924122,127.0104788
19318,동소문동5가 120,37.5916245,127.0145631
19319,동소문동6가 3-1,37.5923221,127.0134361
19320,동소문동7가 23,37.5951865,127.0141661
19321,동소문동7가 23,37.5951865,127.0141661
19322,동소문동7가 23,37.5951865,127.0141661
19323,동소문동7가 23,37.5951865,127.0141661
19324,삼선동2가 420,37.5821373,127.0134910
19325,삼선동2가 425,37.5834945,127.0133812
19326,삼선동2가 420,37.5821373,127.0134910
19327,삼선동3가 116,37.5873248,127.0116441
19328,삼선동3가 18-2,37.5881115,127.0133208
19329,삼선동4가 73,37.5903452,127.0126890
19330,삼선동4가 73,37.5903452,127.0126890
19331,안암동1가 361,37.5893170,127.0237610
19332,안암동1가 361,37.5893170,127.0237610
19333,안암동1가 361,37.5893170,127.0237610
19334,안암동1가 361,37.5893170,127.0237610
19335,안암동1가 361,37.5893170,127.0237610
19336,안암동1가 361,37.5893170,127.0237610
19337,안암동3가 136-1,37.5823732,127.0249193
19338,보문동6가 36-2,37.5814289,127.0177167
19339,보문동6가 36-2,37.5814289,127.0177167
19340,보문동6가 458,37.5801449,127.0184973
19341,보문동3가 230,37.5826781,127.0158508
19342,보문동3가 2,37.5855901,127.0166232
19343,보문동3가 2,37.5855901,127.0166232
19344,보문동3가 230,37.5826781,127.0158508
19345,보문동3가 230,37.5826781,127.0158508
19346,보문동3가 230,37.5826781,127.0158508
19347,보문동3가 230,37.5826781,127.0158508
19348,정릉동 1017,37.5995474,127.0183398
19349,정릉동 1032,37.6018169,127.0089770
19350,정릉동 1034,37.6032658,127.0183228
19351,정릉동 435,37.6037741,127.0103821
19352,정릉동 239,37.6185895,127.0073229
19353,정릉동 1028,37.6151896,127.0102091
19354,정릉동 1018,37.6064286,127.0160897
19355,정릉동 1033,37.5999870,127.0104944
19356,정릉동 1035,37.5999983,127.0194455
19357,정릉동 239,37.6185895,127.0073229
19358,정릉동 1015,37.6044361,127.0172032
19359,정릉동 210,37.6075078,127.0142658
19360,정릉동 239,37.6185895,127.0073229
19361,정릉동 1035,37.5999983,127.0194455
19362,정릉동 1018,37.6064286,127.0160897
19363,정릉동 1018,37.6064286,127.0160897
19364,정릉동 1015,37.6044361,127.0172032
19365,정릉동 239,37.6185895,127.0073229
19366,정릉동 406,37.6062959,127.0099710
19367,정릉동 494,37.6027862,127.0094463
19368,정릉동 1028,37.6151896,127.0102091
19369,정릉동 239,37.6185895,127.0073229
19370,정릉동 1028,37.6151896,127.0102091
19371,정릉동 1020,37.6010260,127.0158108
19372,정릉동 809,37.6195749,127.0021238
19373,정릉동 1015,37.6044361,127.0172032
19374,정릉동 1033,37.5999870,127.0104944
19375,정릉동 1025,37.6028400,127.0155119
19376,정릉동 1020,37.6010260,127.0158108
19377,정릉동 239,37.6185895,127.0073229
19378,정릉동 406,37.6062959,127.0099710
19379,정릉동 1031,37.6144496,127.0076509
19380,정릉동 1021,37.6180331,127.0034409
19381,정릉동 1016,37.6003514,127.0100676
19382,정릉동 1018,37.6064286,127.0160897
19383,정릉동 239,37.6185895,127.0073229
19384,정릉동 494,37.6027862,127.0094463
19385,정릉동 239,37.6185895,127.0073229
19386,정릉동 210,37.6075078,127.0142658
19387,정릉동 239,37.6185895,127.0073229
19388,정릉동 435,37.6037741,127.0103821
19389,정릉동 494,37.6027862,127.0094463
19390,정릉동 1037,37.6016037,127.0108339
19391,정릉동 1032,37.6018169,127.0089770
19392,정릉동 239,37.6185895,127.0073229
19393,정릉동 1014,37.5996445,127.0165451
19394,정릉동 1021,37.6180331,127.0034409
19395,정릉동 1028,37.6151896,127.0102091
19396,정릉동 1037,37.6016037,127.0108339
19397,정릉동 1037,37.6016037,127.0108339
19398,정릉동 494,37.6027862,127.0094463
19399,정릉동 239,37.6185895,127.0073229
19400,정릉동 1014,37.5996445,127.0165451
19401,정릉동 1021,37.6180331,127.0034409
19402,정릉동 239,37.6185895,127.0073229
19403,정릉동 1025,37.6028400,127.0155119
19404,정릉동 1025,37.6028400,127.0155119
19405,정릉동 1033,37.5999870,127.0104944
19406,정릉동 1034,37.6032658,127.0183228
19407,정릉동 1020,37.6010260,127.0158108
19408,정릉동 1020,37.6010260,127.0158108
19409,정릉동 210,37.6075078,127.0142658
19410,정릉동 1015,37.6044361,127.0172032
19411,정릉동 1014,37.5996445,127.0165451
19412,정릉동 239,37.6185895,127.0073229
19413,정릉동 210,37.6075078,127.0142658
19414,정릉동 1028,37.6151896,127.0102091
19415,정릉동 1021,37.6180331,127.0034409
19416,정릉동 406,37.6062959,127.0099710
19417,정릉동 1033,37.5999870,127.0104944
19418,정릉동 1035,37.5999983,127.0194455
19419,정릉동 1034,37.6032658,127.0183228
19420,정릉동 406,37.6062959,127.0099710
19421,정릉동 780,37.6167473,127.0021957
19422,정릉동 210,37.6075078,127.0142658
19423,정릉동 210,37.6075078,127.0142658
19424,정릉동 1032,37.6018169,127.0089770
19425,정릉동 1031,37.6144496,127.0076509
19426,정릉동 406,37.6062959,127.0099710
19427,정릉동 435,37.6037741,127.0103821
19428,정릉동 1021,37.6180331,127.0034409
19429,정릉동 435,37.6037741,127.0103821
19430,정릉동 1014,37.5996445,127.0165451
19431,정릉동 406,37.6062959,127.0099710
19432,정릉동 1016,37.6003514,127.0100676
19433,정릉동 1020,37.6010260,127.0158108
19434,정릉동 780,37.6167473,127.0021957
19435,정릉동 239,37.6185895,127.0073229
19436,정릉동 1025,37.6028400,127.0155119
19437,정릉동 1020,37.6010260,127.0158108
19438,정릉동 1016,37.6003514,127.0100676
19439,정릉동 1020,37.6010260,127.0158108
19440,정릉동 239,37.6185895,127.0073229
19441,정릉동 1014,37.5996445,127.0165451
19442,정릉동 1014,37.5996445,127.0165451
19443,정릉동 1015,37.6044361,127.0172032
19444,길음동 1284,37.6075427,127.0178609
19445,길음동 1285,37.6097649,127.0188321
19446,길음동 1280,37.6117969,127.0161506
19447,길음동 1281,37.6120839,127.0196483
19448,길음동 1280,37.6117969,127.0161506
19449,길음동 1286,37.6037858,127.0194504
19450,길음동 1284,37.6075427,127.0178609
19451,길음동 1284,37.6075427,127.0178609
19452,길음동 1286,37.6037858,127.0194504
19453,길음동 1280,37.6117969,127.0161506
19454,길음동 1278,37.6103740,127.0242907
19455,길음동 1282,37.6096860,127.0207150
19456,길음동 1280,37.6117969,127.0161506
19457,길음동 1280,37.6117969,127.0161506
19458,길음동 1284,37.6075427,127.0178609
19459,길음동 1284,37.6075427,127.0178609
